ID,NAME,URL,TELEPHONE,LONGITUDE,LATITUDE,ADDRESS_REGION,ADDRESS_LOCALITY,ADDRESS_COUNTRY
4459,Books@One,http://booksatone.ie,+353(0)876081438,-9.8086971,53.7633413,Mayo,Louisburgh,Republic of Ireland
4460,The Dough Bros,http://thedoughbros.ie,+353(0)91395238,-9.05168591163942,53.2727054159198,Galway,Galway,Republic of Ireland
4463,Sligo Food Trail,http://sligofoodtrail.ie,,-8.4760888,54.2766103,Sligo,Sligo Town,Republic of Ireland
4464,DK Connemara Oysters Farm Tour,http://dkconnemaraoysters.com,+353(0)879186997,-9.98544117194865,53.5572516090767,Galway,Letterfrack,Republic of Ireland
4465,Happy Out Café,http://happyout.ie,+353(0)861547053,-6.17715276796184,53.3585927580978,Dublin,Clontarf,Republic of Ireland
4466,The Collective,http://thecollectivedublin.ie/,+353(0)16751799,-6.2635199,53.3422589,Dublin,Dublin City,Republic of Ireland
4467,Redhills Adventure,http://redhillsadventure.ie,+353(0)872481246,-6.96115906446539,53.1725864105531,Kildare,Redhills,Republic of Ireland
4468,Ards Coffee Tree,http://www.facebook.com/ardscoffeetree/,+353(0)851008401,-7.90328390443198,55.15605778003,Donegal,Creeslough,Republic of Ireland
4469,Doe Castle Coffee,http://www.facebook.com/Doe-Castle-Coffee-208320809655901/,,-7.86428180021971,55.1350849307929,Donegal,Creeslough,Republic of Ireland
4470,The Riddler,http://theriddler.ie,+353(0)19073266,-6.27474539751847,53.3431023852932,Dublin,Dublin,Republic of Ireland
4471,Hen and Stag Sligo,http://henandstagsligo.ie,+353(0)749714004,-8.47052356885603,54.2712607116593,Sligo,Sligo town,Republic of Ireland
4472,The MAC,http://www.themaclive.com,+44 (0)28 9089 2714,-5.92652328405108,54.6031604019734,Antrim,Belfast,Northern Ireland
4473,Ulster Hall,http://www.ulsterhall.co.uk,+44 (0)28 9033 4400,-5.930828,54.594432,Antrim,Belfast,Northern Ireland
4474,Millennium Forum,http://www.millenniumforum.co.uk,+44 (0)28 7126 4426,-7.319666,54.996681,Londonderry,Londonderry,Northern Ireland
4475,The Playhouse,http://www.derryplayhouse.co.uk,+44 (0)28 7126 8027,-7.321146,54.994258,Londonderry,Londonderry,Northern Ireland
4476,Ulster Museum,http://www.nmni.com,+44 (0)28 9039 5110,-5.935681,54.582149,Antrim,Belfast,Northern Ireland
4477,Ulster Folk & Transport Museum,http://www.nmni.com,+44 (0)28 9039 5110,-5.797989,54.649501,Down,Holywood,Northern Ireland
4478,Mount Stewart,http://www.nationaltrust.org.uk/mount-stewart,+44 (0)28 4278 7814,-5.594697,54.557224,Down,Newtownards,Northern Ireland
4480,Queen's University Belfast,http://www.queenseventus.com,+44 (0)28 9097 5047,-5.934494,54.584762,Antrim,Belfast,Northern Ireland
4481,Belleek Pottery Visitor Centre,http://www.belleekpottery.ie,+44 (0)28 6865 8501,-8.091688,54.479881,Fermanagh,Enniskillen,Northern Ireland
4482,Ballywalter Park,http://www.ballywalterpark.com,+44 (0)28 4275 8203,-5.485221,54.541717,Down,Newtownards,Northern Ireland
4483,The Guildhall,http://www.derrystrabane.com/Subsites/Museums-and-Heritage/Guildhall,+44 (0)28 7137 6510,-7.320997,54.995967,Londonderry,Londonderry,Northern Ireland
4484,Stranmillis University College,http://www.stran.ac.uk,+44 (0)28 9038 4251,-5.936533,54.571411,Antrim,Belfast,Northern Ireland
4485,Belfast International Airport,https://www.belfastairport.com/,+44 (0)28 9448 4848,-6.214402,54.625171,Antrim,Belfast,Northern Ireland
4486,Translink,http://www.ulsterbustours.com,+44 (0)28 9033 7004,-5.91516,54.595146,Antrim,Belfast,Northern Ireland
4487,Logans Executive Travel,http://loganstravel.com,+44 (0)28 2765 7203,-6.414524,55.028671,Antrim,Ballymena,Northern Ireland
4488,Belle Isle Castle,http://belle-isle.com/,+44 (0)28 6638 7231,-7.555738,54.268985,Fermanagh,Enniskillen,Northern Ireland
4489,City Of Derry Airport,http://www.cityofderryairport.com,+44 (0)28 7181 0784,-7.1559178,55.0487536,Londonderry,Londonderry,Northern Ireland
4490,"The SSE Arena, Belfast",http://www.ssearenabelfast.com,+44 (0)28 9076 6030,-5.915444,54.603916,Antrim,Belfast,Northern Ireland
4491,"West Wing, Crom Castle",http://www.cromcastle.com,+44 (0)28 6773 8004,-7.449749,54.169494,Fermanagh,Enniskillen,Northern Ireland
4492,Ulster American Folk Park,http://www.nmni.com/uafp,+44 (0)28 9039 5110,-7.33030172613874,54.6607875324808,Tyrone,Omagh,Northern Ireland
4493,Drenagh - Exclusive House Lets,http://www.drenagh.com,+44 (0)28 7772 2649,-6.932014,55.0597,Londonderry,Limavady,Northern Ireland
4494,Lagan Valley Island Conference Centre,http://www.laganvalleyisland.co.uk,+44 (0)28 9250 9292,-6.027304,54.520992,Antrim,Lisburn,Northern Ireland
4495,Belfast Cookery School,http://www.belfastcookeryschool.com,+44 (0)28 9023 4772,-5.93138147751995,54.5992358567191,Antrim,Belfast,Northern Ireland
4496,SS Nomadic,http://www.nomadicbelfast.com,+44 (0)28 9076 6454,-5.904911,54.610408,Antrim,Belfast,Northern Ireland
4497,"Riddel Hall, Queen's University Belfast",http://www.qub.ac.uk,+44 (0)44 (0)9097 5047,-5.93974588791288,54.5724389855734,Antrim,Belfast,Northern Ireland
4498,Crumlin Road Gaol,http://www.crumlinroadgaol.com,+44 (0)28 9074 1500,-5.940461,54.608233,Antrim,Belfast,Northern Ireland
4499,Larchfield Estate,http://www.larchfieldestate.co.uk,+44 (0)7970 030 146,-5.99144863107558,54.464274270211,Antrim,Lisburn,Northern Ireland
4500,Lusty Beg Island,http://www.lustybegisland.com,+44 (0)28 6863 3300,-7.831317,54.508518,Fermanagh,Enniskillen,Northern Ireland
4501,Taste and Tour NI,http://www.tasteandtour.co.uk,+44 (0)28 9045 7723,-5.895527,54.598804,Antrim,Belfast,Northern Ireland
4502,The Carriage Rooms at Montalto,http://www.thecarriagerooms.com,+44 (0)28 9756 6100,-5.89621591567993,54.3785057067871,Down,Ballynahinch,Northern Ireland
4503,Winterfell Castle – Game of Thrones Tours & Events,http://www.gameofthrones-winterfelltours.com,+44 (0)28 4372 3933,-5.599164,54.368106,Down,Downpatrick,Northern Ireland
4504,ND Events,http://www.ndevents.co.uk,+44 (0)44 9263 3232,-6.048328,54.510665,Antrim,Lisburn,Northern Ireland
4505,Bespoke Northern Ireland,http://www.bespokenorthernireland.com,+44 (0)28 9061 5010,-5.904911,54.610408,Antrim,Belfast,Northern Ireland
4506,Tracey's Farmhouse Kitchen,http://www.traceysfarmhousekitchen.com,+44 (0)7711 484 850,-5.652782,54.463626,Down,Killinchy,Northern Ireland
4507,The Jungle NI,http://www.thejungleni.com,+44 (0)28 8674 8881,-6.66970129042165,54.7143901163213,Londonderry,Magherafelt,Northern Ireland
4508,Titanic Exhibition Centre,http://www.titanicexhibitioncentre.com,+44 (0)28 9076 6454,-5.90889428099026,54.6079610503825,Antrim,Belfast,Northern Ireland
4509,Rademon Estate Distillery Tours - Home of Shortcross Gin & Single Malt Whiskey,http://www.shortcrossgin.com,+44 (0)28 44830001,-5.76960148651233,54.398987313212,Down,Downpatrick,Northern Ireland
4510,Donegal Fun Adventures,http://www.facebook.com/donegalfunadventuresports,+353(0)719852896,-8.24633497233912,54.5316540154861,Donegal,Ballyshannon,Republic of Ireland
4511,Ovation Group,http://www.ovationdmc.com/Ireland,,-6.13148,53.28968,Dublin,Dún Laoghaire,Republic of Ireland
4512,Moloney & Kelly,http://www.moloneykelly.com,,-6.27715,53.34468,Dublin,Dublin City,Republic of Ireland
4513,BEM Ireland,http://bemireland.com,,-9.00406,53.291,Galway,Galway City,Republic of Ireland
4514,A Touch of Ireland,http://atouchofireland.ie,+353 1 6680888,-6.23628,53.33693,Dublin,Ballsbridge,Republic of Ireland
4515,Irish Horizons DMC,http://www.irishhorizons.com,,-6.21598,53.27559,Dublin,Sandyford,Republic of Ireland
4516,Abbey Conference and Events,http://www.abbeyconference.ie,+353 1 6486100,-6.27645,53.34475,Dublin,Dublin City,Republic of Ireland
4517,RDS - The Royal Dublin Society,http://www.rds.ie,,-6.23062,53.32654,Dublin,Ballsbridge,Republic of Ireland
4518,The Helix and Dublin City University Conference Venue,http://www.thehelix.ie,,-6.25836,53.3852,Dublin,Dublin City,Republic of Ireland
4519,Dublin City Hall,http://www.dublincityhall.ie,+353 1 2222204,-6.267175,53.343864,Dublin,Dublin City,Republic of Ireland
4520,Conference Organisers Ltd - PCO,http://www.conferenceorganisers.ie,+353(0)12859033,-6.10422,53.27783,Dublin,Dalkey,Republic of Ireland
4521,Convention Centre Dublin,http://www.theccd.ie,,-6.23965,53.34789,Dublin,Dublin City,Republic of Ireland
4522,Croke Park Conference Centre,http://www.crokepark.ie,,-6.25292,53.36133,Dublin,Dublin City,Republic of Ireland
4523,Abbey Tavern,http://www.abbeytavern.ie,,-6.06576,53.387,Dublin,Howth,Republic of Ireland
4524,CityNorth Hotel,http://www.citynorthhotel.com,+353 1 6906666,-6.25767,53.63925,Meath,Gormanstown,Republic of Ireland
4525,Go West,http://www.gowest.ie,+353 91 591222,-9.20945,53.24967,Galway,Galway City,Republic of Ireland
4526,Keynote PCO,http://www.keynotepco.ie,+353 1 4003626,-6.18061,53.29826,Dublin,Blackrock,Republic of Ireland
4527,Aviva Stadium,,,-6.226182,53.33483,Dublin,Dublin City,Republic of Ireland
4528,Killarney Convention Centre,http://www.killarneyconventioncentre.ie,,-9.50203,52.04439,Kerry,Killarney,Republic of Ireland
4529,Wallace Travel Group,http://www.wallacetravelgroup.com,,-6.25927,53.34738,Dublin,Finglas,Republic of Ireland
4530,Nine Yards,http://www.nineyards.ie,,-6.294616,53.374839,Dublin,Glasnevin,Republic of Ireland
4531,Airfield Estate,http://www.airfield.ie,+353 1 9696666,-6.235076,53.287931,Dublin,Dundrum,Republic of Ireland
4532,Limerick Travel,http://www.limericktravel.ie,+353 61 204444,-8.62804,52.66369,Limerick,Limerick City,Republic of Ireland
4533,GPO Witness History,http://www.gpowitnesshistory.ie,,-6.2607209,53.349349,Dublin,Dublin City,Republic of Ireland
4534,Joe O'Reilly Ireland Group,http://www.jorireland.com,+353 1 8444076,-8.47298,51.91625,Dublin,Dublin City,Republic of Ireland
4535,Westport House & Gardens,http://www.westporthouse.ie,,-9.545695,53.800222,Mayo,Westport,Republic of Ireland
4536,Christ Church Cathedral,http://christchurchcathedral.ie,,-6.2710602,53.343513,Dublin,Dublin City,Republic of Ireland
4537,Burren Smokehouse,http://www.burrensmokehouse.ie,,-9.29216,53.02801,Clare,Lisdoonvarna,Republic of Ireland
4538,Hidden Ireland Tours,http://www.hiddenirelandtours.com,,-9.63592,52.02416,Kerry,Killarney,Republic of Ireland
4539,Adams & Butler,http://www.adamsandbutler.com,,-6.21528,53.30062,Dublin,Mount Merrion,Republic of Ireland
4540,Event Partners,http://www.eventpartners.ie,,-6.1818,53.25095,Dublin,Carrickmines,Republic of Ireland
4541,Thomond Park Stadium,http://www.thomondpark.ie,,-8.642519,52.6742164,Limerick,Limerick City,Republic of Ireland
4543,St Patrick's Cathedral,http://www.stpatrickscathedral.ie,,-6.2714767,53.3395154,Dublin,Dublin City,Republic of Ireland
4544,Advantage DMC,http://www.advantageico.com,,-6.26077,53.29186,Dublin,Rathfarnham,Republic of Ireland
4545,Happening,http://www.happeningconferences.com,,-6.21821,53.3627,Dublin,Dublin City,Republic of Ireland
4546,DoDublin Tours,https://dodublin.ie,,-6.261029,53.3504624,Dublin,Dublin City,Republic of Ireland
4547,Cliff at Lyons,http://www.cliffatlyons.ie,+353 1 6303500,-6.54173,53.30656,Kildare,Celbridge,Republic of Ireland
4548,Corrib Princess,http://www.corribprincess.ie,,-9.0545904,53.278616,Galway,Galway City,Republic of Ireland
4549,Irish Whiskey Museum,http://www.irishwhiskeymuseum.ie,,-6.25955,53.34416,Dublin,Dublin City,Republic of Ireland
4550,Secret Ireland Escapes,http://www.secretirelandescapes.com,+353 61 302886,-8.44752,52.80889,Clare,Killaloe,Republic of Ireland
4551,Advantage PCO,http://www.advantagegroup.ie,+353 1 2164222,-6.260128,53.292375,Dublin,Dublin City,Republic of Ireland
4552,Hotel Solutions,https://www.hotel-solutions.ie,,-6.44294,53.29341,Dublin,Dublin City,Republic of Ireland
4553,"Siamsa Tíre, The National Folk Theatre & Arts Centre",http://www.siamsatire.com,,-9.7077,52.26623,Kerry,Tralee,Republic of Ireland
4554,Lighthouse Tavern,https://facebook.com/fanadlighthousetavern,+353(0)749159212,-7.63186947934571,55.2761077773154,Donegal,Fanad Head,Republic of Ireland
4555,Belfast City Hall,http://www.belfastcity.gov.uk/cityhall,+44 (0)28 9027 0281,-5.930126,54.59663,Antrim,Belfast,Northern Ireland
4556,Castle Ward,http://www.nationaltrust.org.uk/castle-ward,+44 (0)28 4488 1204,-5.5791449546814,54.3587684631348,Down,Downpatrick,Northern Ireland
4557,Hillsborough Castle and Gardens,http://www.hrp.org.uk/hillsborough-castle,+44 (0)28 9268 1342,-6.084759,54.461109,Down,Hillsborough,Northern Ireland
4558,Clandeboye Estate,http://www.clandeboye.co.uk,+44 (0)28 9185 3457,-5.71321511215894,54.6466863590146,Down,Bangor,Northern Ireland
4559,Walled City Brewery,http://www.walledcitybrewery.com,+44 (0)28 7134 3336,-7.320169,54.991809,Londonderry,Derry,Northern Ireland
4560,Brompton Bike Hire,http://bikehire24.com,+353(0)863967448,-8.32908494859623,52.5614198719568,Limerick,Pallasgreen,Republic of Ireland
4561,Aspects of Ireland,https://twitter.com/AspectsIreland,+353 1 4972003,-6.27169,53.3233,Dublin,Rathmines,Republic of Ireland
4562,Conference Partners Ltd PCO,http://www.conferencepartners.ie,+353 1 2968688,-6.24476,53.29164,Dublin,Dublin City,Republic of Ireland
4563,Royal College of Surgeons in Ireland,http://www.rcsi.ie,,-6.26408,53.33676,Dublin,Dublin City,Republic of Ireland
4564,Kildare Retail Services Ltd,http://www.kildarevillage.com,,-6.91996,53.153,Kildare,Kildare Town,Republic of Ireland
4565,The Irish House Party,http://www.theirishhouseparty.com,,-6.241176,53.332322,Dublin,Dublin City,Republic of Ireland
4567,University of Limerick Conference & Sports Campus,http://www.conference.ul.ie,,-8.55183,52.67425,Limerick,Limerick City,Republic of Ireland
4568,Chester Beatty,http://www.chesterbeatty.ie,+353 1 4070750,-6.26633,53.34387,Dublin,Dublin City,Republic of Ireland
4569,Specialized Travel Services (Cork),http://www.special-ireland.com,,-8.47753,51.92114,Cork,Cork City,Republic of Ireland
4570,UCC Campus Accommodation,http://www.ucccampusaccommodation.com,,-8.50464,51.89266,Cork,Cork City,Republic of Ireland
4571,Limerick Racecourse Event Centre,http://www.limerickraces.ie,,-8.69581,52.59037,Limerick,Limerick City,Republic of Ireland
4572,Maynooth Campus Conference & Accommodation,http://www.maynoothcampus.com,+353 1 7086400,-6.59276,53.3765,Kildare,Maynooth,Republic of Ireland
4574,EPIC The Irish Emigration Museum,http://www.epicchq.com,+353 1 9060861,-6.25062,53.34818,Dublin,Dublin City,Republic of Ireland
4575,Racing Tours Ireland,http://www.racingtoursirealand.com,,-6.2807156,53.3338514,Dublin,Dublin City,Republic of Ireland
4576,Ballyknocken House,http://www.ballyknocken.com,,-6.1435,52.97222,Wicklow,Ashford,Republic of Ireland
4577,The Cliff Town House,http://www.clifftownhouse.ie,,-6.25724,53.33923,Dublin,Dublin City,Republic of Ireland
4578,Teeling Whiskey Distillery,https://teelingdistillery.com,,-6.2770859,53.3378464,Dublin,Dublin City,Republic of Ireland
4580,Sool Nua,http://soolnua.com,+353(0)868113134,-6.28407,53.30932,Dublin,Dublin City,Republic of Ireland
4581,Killeen Castle,http://www.killeencastle.com,,-6.5942,53.53533,Meath,Dunsany,Republic of Ireland
4582,Birr Castle Gardens,http://www.birrcastle.com,,-7.91431,53.0967,Offaly,Birr,Republic of Ireland
4583,Elite Events,http://eliteevents.ie,,-9.514383,52.100393,Kerry,Killarney,Republic of Ireland
4584,Premier Travel,http://www.premiertravel.ie,,-8.47595059999999,51.8987681,Cork,Cork City,Republic of Ireland
4585,Irish Coaches-32CC,http://www.irishcoaches.ie,,-6.2589,53.34789,Dublin,Dublin City,Republic of Ireland
4586,Celtic Whiskey Shop,http://www.celticwhiskeyshop.com,,-6.25882,53.33987,Dublin,Dublin City,Republic of Ireland
4587,Galway Bay Executive Travel,http://www.galwaybayexecutivetravel.ie,,-8.91921,53.27096,Galway,Oranmore,Republic of Ireland
4588,The Orchard Centre,http://www.theorchardcentre.ie,,-6.40161,52.79226,Wicklow,Tinahely,Republic of Ireland
4589,Muckross Traditional Farms,http://www.muckross-house.ie,,-9.49091,52.02875,Kerry,Killarney,Republic of Ireland
4591,John Brady Events,http://www.jbe.ie,,-6.35485,53.31568,Dublin,Dublin City,Republic of Ireland
4592,The Conference and Events Venue at The Mansion House,http://www.lordmayordublin.ie,,-6.2579873,53.3402893,Dublin,Dublin City,Republic of Ireland
4593,The Lifeboat Inn,http://lifeboatinn.ie/,+353(0)238864656,-8.7064271992574,51.6338745552055,Cork,Courtmacsherry,Republic of Ireland
4595,Belfast Castle Estate,http://www.belfastcity.gov.uk/parksandopenspaces,+44 (0)28 9077 6925,-5.942163,54.642757,Antrim,Belfast,Northern Ireland
4596,Titanic Belfast,http://www.titanicbelfast.com,+44 (0)28 9076 6454,-5.90889428099026,54.6079610503825,Antrim,Belfast,Northern Ireland
4597,The Rink at D12,http://therink.ie,+353(0)14081033,-6.3384198,53.324656,Dublin,Dublin City,Republic of Ireland
4598,Bike Hire Dublin,http://www.bikehiredublin.com,+353(0)892264618,-6.25976309937095,53.3475033683723,Dublin,Dublin City Centre,Republic of Ireland
4599,Glenarm Castle,http://www.glenarmcastle.com,+44 (0)28 2884 1203,-5.968191,54.955711,Antrim,Ballymena,Northern Ireland
4600,Wild Atlantic Wildlife,http://wildatlanticwildlife.ie/contact_us/,+353(0)831156672,-9.71600196827296,51.6825634364673,Cork,Beara,Republic of Ireland
4601,Odyssey International,http://www.odysseyintl.ie,+353(0)14974866,-6.276238,53.316122,Dublin,Dublin City,Republic of Ireland
4602,Hirebot,http://hirebot.ie,+353(0)857686301,-7.56539,52.100245,Waterford,Dungarvan,Republic of Ireland
4603,Orangeworks,http://xtreme.ie,+353(0)16902070,-6.201886,53.447453,Dublin,Swords,Republic of Ireland
4604,Mamore Cafe,http://www.facebook.com/mamorecafe/,+353(0)874425620,-7.50114943111418,55.2433891101931,Donegal,Clonmany,Republic of Ireland
4605,Custom Ireland,http://www.customireland.com,+353(0)16752248,-6.238213,53.348518,Dublin,Dublin City,Republic of Ireland
4606,Sandy Feet Farm,http:// sandyfeetfarm.ie,+353(0)861585337,-9.92468716797725,52.2308341768349,Kerry,Camp,Republic of Ireland
4607,Shannon Culture Holidays,http://www.ShannonCulture.ie,+353(0)871380152,-7.923884,53.465583,Westmeath,Athlone,Republic of Ireland
4609,Climb It,http://www.climbit.ie,+353(0)863807756,-9.07592975871387,53.1481445399265,Clare,Burren,Republic of Ireland
4610,Lakeside Day Boat Hire,http://www.lakesidedayhire.ie,+353(0)873505250,-7.88745342556763,53.4574767456989,Westmeath,Athlone,Republic of Ireland
4611,Guinness Storehouse,http://www.guinness-storehouse.com/events,+353(0)14714602,-6.284137,53.342906,Dublin,Dublin City,Republic of Ireland
4612,Dublin Tour Guide,http://www.dublintourguide.ie,+353(0)863044433,-6.27671409999994,53.3460783,Dublin,Dublin City,Republic of Ireland
4613,Club Vitae Gym Cork,http://www.clubvitae.com/corkclayton/,+353(0)214224994,-8.465057861079,51.8984418129048,Cork,Cork City,Republic of Ireland
4614,Free Walking Tours Howth,http://freewalkingtourshowth.com,+353(0)879781390,-6.07422429999996,53.3889609,Dublin,Dublin,Republic of Ireland
4615,"Boyne Valley, Celtic Ireland and Slane Castle Whiskey Tour - Rabbie's Small Group Tours",http://rabbies.com/en/ireland-tours/from-dublin/day-tours,+44(0)1312263133,-6.25503378465577,53.3423507835212,Dublin,Dublin City,Republic of Ireland
4616,"Glendalough, Powerscourt and the Wicklow Mountains Tour – Rabbie's Small Group Tours",http://rabbies.com/en/ireland-tours/from-dublin/day-tours,+44(0)1312263133,-6.255073858184,53.3423856497978,Dublin,Dublin City,Republic of Ireland
4617,Cocoa Cookhouse,http://cocoacookhouse.ie,+353(0)861739753,-6.34460448968752,52.5283104071119,Wexford,Gorey,Republic of Ireland
4618,Glendalough Shuttle Bus,http://glendaloughshuttlebus.com,+353(0)429669130,-6.89019854059552,53.9918480627855,Cavan,Shercock,Republic of Ireland
4619,Carlingford Lough Ferry,https://www.carlingfordferry.com,+353(0)1800938004,-6.13183572990658,54.0342728756446,Louth,Greenore,Republic of Ireland
4620,Celtic Spirit Jewellery,http://www.celticspirit.ie,+353(0)872331898,-6.26232751403813,53.3399763130594,Dublin,Dublin City,Republic of Ireland
4621,Galway Designers Studio House,http://www.facebook.com/GalwayDesignersStudioHouse,+353(0)91561840,-9.05249808148084,53.2721756069037,Galway,Galway,Republic of Ireland
4622,Stroll Walking Tours,http://gostroll.com/,+353(0)16535590,-6.26401251410357,53.3455971704811,Dublin,Dublin 2,Republic of Ireland
4623,Belmond Grand Hibernian,,,,,Dublin,Dublin City,Republic of Ireland
4625,Browns On The Green,http://www.brownsonthegreen.com,+353(0)749124771,-7.68258741531371,54.9644456704233,Donegal,Letterkenny,Republic of Ireland
4626,Falconry Kerry,http://falconrykerry.com,+353(0)871279745,-9.49755759524532,52.079496809718,Kerry,Killarney,Republic of Ireland
4627,Cultra Manor,http://www.nmni.com,+44 (0)28 9039 5110,-5.797989,54.649501,Down,Holywood,Northern Ireland
4628,Odyssey International,http://odysseyintl.ie,+353(0)14974866,,,Dublin,Dublin City,Republic of Ireland
4629,Great Escape Waterford,http://GREATESCAPEWATERFORD.IE,+353(0)51854613,-7.11511098836058,52.2621075588562,Waterford,Waterford,Republic of Ireland
4630,West Cork Farm Tours,http://westcorkfarmtours.com,+353(0)2821283,-9.038,51.57777,Cork,Rosscarbery,Republic of Ireland
4632,Dublin Wine Trails,http://facebook.com/dublinwinetrails/,+353(0)863525015,-6.26018078414836,53.3493606218099,Dublin,Dublin,Republic of Ireland
4633,Atlantic Motorcycle Hire Ireland,http://www.atlanticmotorcyclehires.com,+44(0)2868658197,-9.15138098860165,54.1141220315105,Mayo,Ballina,Republic of Ireland
4634,Rosie's Jigs and Wigs,http://www.facebook.com/rosiejigsandwigs.ie/,+353(0)857103024,-6.26272680674595,53.3344221966736,Dublin,Dublin City,Republic of Ireland
4635,Walter’s Way Tours,http://www.walterswaytours.com,+353(0)868197188,-9.5002941803566,52.0514004899962,Kerry,Killarney,Republic of Ireland
4636,Dingle Art School,http://www.dingleartschool.ie,+353(0)857035677,-10.289276,52.141836,Kerry,Dingle,Republic of Ireland
4637,Skellig Coast Discovery,http://skelligcoastdiscovery.com,+353(0)872906229,-10.0911125,51.7588056,Kerry,Caherdaniel,Republic of Ireland
4638,Clifden Historical Walking Tours,http://www.connemaragirlpublications.com/tours.htm,+353(0)876471107,-10.019121,53.4889643834176,Galway,Clifden,Republic of Ireland
4639,37 West Café,http://www.37westcafe.com,+353(0)91524122,-9.06449439262507,53.2810016706525,Galway,Galway City,Republic of Ireland
4640,Glencullen Adventure Park,http://www.thegap.ie,+353(0)12942782,-6.225552,53.22284,Dublin,Dublin City,Republic of Ireland
4641,Time Outside Nature Walks,http://facebook.com/Time-Outside-Nature-Walks-785393804969640/,+353(0)860428198,-7.11282135398323,52.2593774007945,Waterford,Waterford City,Republic of Ireland
4642,Iveragh Historical Tours,http://www.iveraghhistoricaltours.com,+353(0)879921284,-10.2237344271644,51.9470394700477,Kerry,Cahersiveen,Republic of Ireland
4644,Mid Ireland Adventure,http://www.midirelandadventure.ie,+353(0)851735204,-7.98618630105227,53.1893556080681,Offaly,Banagher,Republic of Ireland
4645,Experience Cork,http://corkheritagepubs.com,+353(0)861426145,-8.47651827116396,51.8996009302044,Cork,Cork City,Republic of Ireland
4646,Athy Boat Tours,http://www.athyboattours.com,+353(0)874335350,-6.98473909820563,52.9929974102247,Meath,Ballylynan Road,Republic of Ireland
4647,LemonRock Bike Tours,http://lemonrockbiketours.com,+353(0)646694109,-6.79190563558199,53.5538631538812,Meath,Trim,Republic of Ireland
4648,Wild Atlantic Wanderers,http://wildatlanticwanderers.com,+353(0)879826871,-6.25232727615275,53.3439037160577,Dublin,Dublin City,Republic of Ireland
4649,The Green Barn at Burtown House and Gardens,http://www.burtownhouse.ie,+353(0)598623865,-6.87323138996578,52.997674112296,Kildare,Athy,Republic of Ireland
4650,Ballyscullion Park,https://www.ballyscullionpark.com,+44 (0)28 7938 6235,-6.4920802116394,54.8142738342285,Londonderry,Magherafelt,Northern Ireland
4651,Toast the Coast Food Tours,http://www.toastthecoastni.com,+44 (0)7896 414 074,-5.84685087203979,54.8613052368164,Antrim,Larne,Northern Ireland
4653,The Hunted Hog,http://www.thehuntedhog.ie,+353(0)214623230,-8.05356696319881,51.9118691933665,Cork,Castlemartyr,Republic of Ireland
4655,Coach House Coffee,http://www.coachhousecoffee.ie,+353(0)51295654,-7.40655300000003,52.2013989069378,Waterford,Kilmacthomas,Republic of Ireland
4656,The Termon Complex,http://www.termoncomplex.com,+353(0)719861111,-7.83208754418024,54.5477062676262,Donegal,Pettigo,Republic of Ireland
4657,Evasion Pêche Irlande,https://www.evasionpecheirlande.net/,,-6.49918055741557,53.6901478224549,Meath,Slane,Republic of Ireland
4658,Adrian Cooke Classical Art Atelier,http://www.classicalartatelier.com,+353(0)876609644,-7.250912,52.17701,Waterford,Dunhill,Republic of Ireland
4659,Aidi MacDáibhi Celtic Jewellery,http://www.celticjewelry.ie,+353(0)834834176,-9.482015,52.4473226,Kerry,Listowel,Republic of Ireland
4660,High King Tours,http://highkingtours.ie,+353(0)91398116,-9.0454682,53.2749626,Galway,Galway,Republic of Ireland
4661,Photo Tours Dublin,http://phototoursdublin.com,+353(0)14567046,-6.259042,53.345131,Dublin,Dublin City,Republic of Ireland
4662,Kerry Guided Tours,http://kerryguidedtours.ie,+353(0)879021048,-9.85352074825698,52.2840208106072,Kerry,Tralee,Republic of Ireland
4663,Cork Bike Rental,http://corkbikerental.com,+353(0)214211807,-8.4886664115761,51.9238246391985,Cork,Cork,Republic of Ireland
4664,Albatross Escape Rooms,https://www.albatrossescape.ie/,+353(0)838957777,-9.45291364440549,51.6805697670549,Cork,Bantry,Republic of Ireland
4665,Allihies Copper Mine Tour,http://bearabaoitours.com,+353(0)876461627,-10.045510909174,51.6391211806187,Cork,Beara,Republic of Ireland
4666,Rural Adventure Tours,http://www.ruraladventure.ie,+353(0)851632985,-7.15196068277691,54.0261844675544,Cavan,Cootehill,Republic of Ireland
4667,Beara Baoi Tours - Dursey Island,http://bearabaoitours.com,+353(0)876461627,-10.1546231718998,51.6100144176916,Cork,Beara,Republic of Ireland
4668,Wild Atlantic Boats,http://www.wildatlanticboats.com,+353(0)876322818,-10.2918805,51.9253777,Kerry,Valentia Island,Republic of Ireland
4669,Solas Ireland Wild Atlantic Way Walking Tours,https://www.facebook.com/SolasIreland/,+353(0)863497775,-7.54378048403316,55.1957155242938,Donegal,Buncrana,Republic of Ireland
4670,Blackwater Eco Tours,http://blackwaterecotours.ie,+353(0)892538699,-7.85892743611066,52.0860268871595,Waterford,Villierstown,Republic of Ireland
4671,Cúrtrekkers,http://curtrekkers.org,+353(0)838900377,-6.3611359244204,53.3795961011946,Dublin,Castleknock,Republic of Ireland
4672,Experience Donegal,http://experiencedonegal.com,+353(0)838389332,-8.3985521,54.9142929,Donegal,Dungloe,Republic of Ireland
