Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry
Thurles Slí na Sláinte - Slievenamon Red Route,http://www.irishtrails.ie/Trail/Thurles-Sli---Slievenamon-Road-Red-Route/1293/,,-7.81201415518648,52.6741896489273,Tipperary,Thurles,Republic of Ireland
Carrigbyrne Slí na Sláinte Walking Routes,http://www.irishheart.ie/iopen24/wexford-t-8_197_200_208_210_301.html,,-6.78007565313714,52.3654109101471,Wexford,Carrigbyrne,Republic of Ireland
AMOC Jewellery,http://www.amoc.ie,+353(0)12871515,-6.0626521869832,53.144232637589,Wicklow,Greystones,Republic of Ireland
Birdwatching at the Bridges of Ross,http://www.clarebirdwatching.com,,-9.8598094584961,52.5919500957,Clare,Loop Head,Republic of Ireland
New Ross Slí na Sláinte,http://www.irishtrails.ie/Trail/New-Ross-Sli/1066/,,-6.94550235545636,52.3955565121622,Wexford,New Ross,Republic of Ireland
Dunmore East - Coastal Walk,http://www.walkingwaterford.com,,-6.99400615694662,52.1513759984309,Waterford,Dunmore East,Republic of Ireland
Cahermurphy Loop Walk,,,-8.6476085,52.9886685,Clare,Flagmount,Republic of Ireland
Ballycuggaran Loop Walk,http://www.irishtrails.ie/Trail/Ballycuggaran---Crag-Wood-Walk/183/,,-8.46700949512023,52.8389285836516,Clare,Killaloe,Republic of Ireland
Lissycasey Cascades Loop,,,-9.15917824844803,52.7442564403686,Clare,Lissycasey,Republic of Ireland
The Beach House Gallery Craft Shop,http://www.thebeachhousegallery.com,+353(0)5824482,-7.6237572,52.0894195,Waterford,Dungarvan,Republic of Ireland
Glenbarrow - Flat Rock Loop,http://www.irishtrails.ie/Trail/Glenbarrow---Flat-Rock-Loop/252/,,-7.52521460473349,53.149038742129,Laois,Clonaslee,Republic of Ireland
Glenbarrow Eco Walk,,,-7.52521460473349,53.149038742129,Laois,Clonaslee,Republic of Ireland
Glenafelly Eco Walk,http://www.coillteoutdoors.ie,,-7.67998028300633,53.0684475210659,Offaly,Kinnity,Republic of Ireland
Birr Town Trail & Riverbank Walks,http://www.shannonregiontrails.ie,,-7.91027118315556,53.0957642373653,Offaly,Birr,Republic of Ireland
Paddle & Pedal,http://www.paddleandpedal.ie,+353(0)876808955,-9.15574521667179,54.116960575241,Mayo,Ballina,Republic of Ireland
Adare Village & Riverbank Walk,,,-8.79321382607429,52.562085705516,Limerick,Adare,Republic of Ireland
Limerick Medieval Walking Trail,,,-8.62458143940637,52.6675939945576,Limerick,Limerick City,Republic of Ireland
Glendineoregan Loop Walk,http://www.slievebloom.ie,,-7.52521460473349,53.149038742129,Laois,Clonaslee,Republic of Ireland
Coolmelagh - Coolmelagh Loop,http://www.irishtrails.ie,,-6.58017214054689,52.6862193111661,Wexford,Bunclody,Republic of Ireland
Coolmelagh - Gibbet Hill Loop,http://irishtrails.ie/Trail/Coolmelagh---Prospect-Loop/427/,,-6.58038818301759,52.6862711626827,Wexford,Bunbrody,Republic of Ireland
Coolmelagh - Prospect Loop,http://www.irishtrails.ie/Trail/Coolmelagh---Prospect-Loop/427/,,-6.58039065167167,52.68619665595,Wexford,Bunclody,Republic of Ireland
Castlemorris - Pheasant loop,http://www.irishtrails.ie,,-7.27888154851484,52.4705016012607,Kilkenny,Knocktopher,Republic of Ireland
Lough Boora - Sculpture Loop Walk,http://www.loughboora.com,+353(0)579340010,-7.7371459938688,53.2480586729633,Offaly,Kilcormac,Republic of Ireland
Lough Boora - Farmlands Loop Walk,http://www.loughboora.com,+353(0)579340010,-7.70899352804849,53.2538102639161,Offaly,Kilcormac,Republic of Ireland
Ballyhoura Garanne Loop,http://visitballyhoura.com,+353(0)6391300,-8.50578155525954,52.3182624862844,Limerick,Ballyhoura,Republic of Ireland
Ballyhoura Streamhill Loop,http://visitballyhoura.com,+353(0)6391300,-8.50578155525954,52.3182624862844,Limerick,Ballyhoura,Republic of Ireland
Ballyhoura Mountrussell Loop,http://www.trailriders.ie,+353(0)872717330,-8.50578155525954,52.3182624862844,Limerick,Ballyhoura,Republic of Ireland
Clifden Slí na Sláinte,http://www.irishheart.ie/sli,,-10.0179253,53.488986,Galway,Clifden,Republic of Ireland
Rachel Swan,http://www.rachelswan.com,+353(0)14528189,-6.37275718073419,53.2885015801767,Dublin,Tallaght,Republic of Ireland
Wilderness Ireland,http://www.wildernessireland.com/,+353(0)91457898,-8.57044746310543,54.2140487571178,Sligo,Collooney,Republic of Ireland
Terry O'Brien Woodcarver,http://www.terryobrienwoodcarver.com,+353(0)419822908,-6.28223809521478,53.7358073380469,Louth,Drogheda,Republic of Ireland
Mervue Slí,http://www.irishheart.ie/sli,,-9.05507663666992,53.271599515534,Galway,Galway City,Republic of Ireland
Wilderness Ireland,http://www.wildernessireland.com/,+353(0)91457898,-8.57044746310543,54.2140487571178,Sligo,Collooney,Republic of Ireland
Milltown Slí,http://www.irishheart.ie/sli,,-8.89895061433105,53.6139673755756,Galway,Milltown,Republic of Ireland
Moylough Slí na Sláinte,http://www.irishheart.ie/sli,,-8.5677299875,53.4880667784334,Galway,Moylough,Republic of Ireland
XIT,http://www.xit.ie,+353(0)877699293,-6.36714849999998,53.3334583049242,Dublin,Lavery Ave,Republic of Ireland
Neptune Kayaks,http://www.neptunekayak.com,+353(0)214661628,-8.18757919123982,51.8447419041363,Cork,Rostellan,Republic of Ireland
St Kyrans Restaurant,http://www.stkyrans.com/,+353(0)498547087,-7.06625891417229,53.8286857039966,Cavan,Virginia,Republic of Ireland
Burren Fine Wine & Food,http://www.burrenwine.ie,+353(0)877633241,-9.18221598419188,53.0846180077737,Clare,Ballyvaughan,Republic of Ireland
Burren Fine Wine & Food - Walking & Cycling Tours,http://www.burrenwine.ie,+353(0)877633241,-9.18092852386473,53.084849995227,Clare,Ballyvaughan,Republic of Ireland
Walsh's Bakery & Coffee Shop,http://www.walshsbakery.com,+353(0)9521283,-10.0211495239425,53.4876280409572,Galway,Clifden,Republic of Ireland
Dawsons Restaurant,,+353(0)667127745,-9.7049496,52.2695299,Kerry,Tralee,Republic of Ireland
Nenagh Cycle Hub,,,-8.20198713570484,52.8631364099495,Tipperary,Nenagh,Republic of Ireland
Chocolate Brown,http://www.chocolatebrown.ie/,+353(0)578622099,-7.29707631499866,53.0340073662543,Laois,Portlaoise,Republic of Ireland
Chocolate Brown,http://www.chocolatebrown.ie,+353(0)449343785,-7.33638677032092,53.5259391921785,Westmeath,Mullingar,Republic of Ireland
Nore Valley Walk - (Thomastown to Inistioge Section),http://www.trailkilkenny.ie,+353(0)567752111,-7.13344700555285,52.5199709525296,Kilkenny,Kilkenny City,Republic of Ireland
Greenway to Seaway,http://www.clewbayoutdoors.ie,+353(0)9824818,-10.1367507,53.9733257,Mayo,Westport,Republic of Ireland
Edel MacBride Knitwear Designer,http://www.edelmacbride.com/,+353(0)749147508,-7.706815,54.848919,Donegal,Stranorlar,Republic of Ireland
dela Restaurant,http://www.dela.ie,+353(0)91449252,-9.05714560555725,53.2710530071245,Galway,Galway City,Republic of Ireland
Captain House Restaurant,http://www.captainhouserestaurant.ie/,+353(0)579320888,-7.49574675202893,53.2751178317638,Offaly,Tullamore,Republic of Ireland
Kingdom of Sports,http://www.kingdomofsports.ie/,+353(0)449313000,-7.33286842256427,53.5275087287927,Westmeath,Mullingar,Republic of Ireland
Wrights Cafe Bar Swords,http://www.wrightscafebar.ie,+353(0)18406744,-6.22002976441808,53.4565908014639,Dublin,Swords,Republic of Ireland
Ceathrú Thaidhg Slí na Sláinte,http://mayotrails.ie,+353(0)9788082,-9.80879288503661,54.3132439141253,Mayo,Belmullet (Béal an Mhuirthead),Republic of Ireland
Emmet Restaurant,http://www.doolyshotel.com/,+353(0)579120032,-7.91066278567177,53.0960863583807,Offaly,Birr,Republic of Ireland
Pilgrim's Road to Clonmacnoise,,,-7.68908955335417,53.3259095709178,Offaly,Ballycumber,Republic of Ireland
Moneygall Kearney Loops,,,-7.95626999943224,52.87985103712,Offaly,Moneygall,Republic of Ireland
Curraghchase Forest Park Loop Walks,http://www.coillteoutdoors.ie/index.php?id=171&rec_site=109&activity=&no_cache=1,,-8.87469748870319,52.6102830224228,Limerick,Kilcornan,Republic of Ireland
Shannon Town Trails,,,-8.91732759029844,52.6902666754454,Clare,Shannon Town,Republic of Ireland
Monicknew Trails,http://www.irishtrails.ie/Trail/Monicknew---Valley-Walk/256/,,-7.54632895409872,53.0759841249754,Laois,Clonaslee,Republic of Ireland
Foynes Shannon Estuary Walk,,,-9.10371236259516,52.6103779253487,Limerick,Foynes,Republic of Ireland
Forest Park Walk Cratloe,http://www.coillte.ie/site/cratloe-wood/,,-8.7595710207213,52.7062031648916,Clare,Cratloe,Republic of Ireland
Curragh Chase - Glenisca Family Cycling Trail,,,-8.74715308562702,52.6040803926419,Limerick,Kilcornan,Republic of Ireland
Curragh Chase - Curragh Trail,,,-8.74715308562702,52.6040803926419,Limerick,Kilcornan,Republic of Ireland
Bella Bia,http://www.bellabia.com,+353(0)667144896,-9.70051681721145,52.2731768453068,Kerry,Tralee,Republic of Ireland
Cycle West Cork,http://cyclewestcork.com/,+353(0)873921894,-9.2649766,51.5481053,Cork,Skibbereen,Republic of Ireland
BigStyle Kitesurfing,http://bigstyle.ie/,+353(0)894069432,-6.22052885526784,53.3434983450159,Dublin,Dublin City,Republic of Ireland
Carran Turlough Loop,,,-9.07809691789669,53.0372166715076,Clare,Carran,Republic of Ireland
Tour Ireland,http://www.tourireland.com,+353(0)12933096,-6.21599250031659,53.2755892487113,Dublin,Sandyford,Republic of Ireland
Spice,http://www.spicerestaurant.net,+353(0)539122011,-6.46291320006946,52.3415846196807,Wexford,Wexford Town,Republic of Ireland
Monivea - Mass Track trail,http://www.irishtrails.ie/Trail/Monivea---Mass-Track-trail/227/,,-8.702721,53.374262,Galway,Monivea,Republic of Ireland
Oranmore Slí Na Slainte Walking Route,http://www.irishtrails.ie/Trail/Oranmore-Sli/1026/,,-8.9219481,53.2703467,Galway,Oranmore,Republic of Ireland
Scholars Townhouse Hotel Restaurant,http://www.scholarshotel.com,+353(0)419835410,-6.34828681630301,53.7176522433682,Louth,Drogheda,Republic of Ireland
Scholars Gastro Lounge,http://www.scholarshotel.com,+353(0)419835410,-6.34828681630301,53.7176395454701,Louth,Drogheda,Republic of Ireland
Wild Atlantic Cultural Tours,https://www.facebook.com/WildAtlanticCulturalTours?fref=ts,+353(0)872814350,-9.2375403,54.1704877,Mayo,Killala,Republic of Ireland
Ireland's Wildlife,http://www.irelandswildlife.com/discover-wildlife,+353(0)212348015,-9.02821432137454,51.5757325711177,Cork,Leap,Republic of Ireland
Seven Social,http://www.sevensocial.ie,+353(0)16729080,-6.28194144232793,53.3473424578296,Dublin,Dublin City,Republic of Ireland
The Great Southern Garden Room Restaurant,http://www.greatsouthernkillarney.com/dining-and-bar.html,+353(0)646638000,-9.50279423439338,52.05894162841,Kerry,Killarney,Republic of Ireland
The Hollow Bar and Seafood Restaurant,,+353(0)51389230,-6.91903753417966,52.2455307105274,Wexford,Co. Wexford,Republic of Ireland
Portumna Forest Park - Bonaveen Walking Trail,http://www.irishtrails.ie/Trail/Portumna-Forest-Park---Bonaveen-Walking-Trail/2311/,,-8.25561945742185,53.0921625780092,Galway,Portumna,Republic of Ireland
Portumna Forest Park - Forest Friendly Walking Trail,http://www.irishtrails.ie/Trail/Portumna-Forest-Park---Forest-Friendly-Walking-Trail/2321/,,-8.2484955102783,53.083038345911,Galway,Portumna,Republic of Ireland
Portumna Forest Park - Rinmaher Walking Trail,http://www.irishtrails.ie/Trail/Portumna-Forest-Park---Rinmaher-Walking-Trail/2331/,,-8.2484955102783,53.083038345911,Galway,Portumna,Republic of Ireland
Portumna Forest Park - Woodland Walking Trail,http://www.irishtrails.ie/Trail/Portumna-Forest-Park---Woodland-Walking-Trail/2341/,,-8.24540560549314,53.0811823331613,Galway,Portumna,Republic of Ireland
Tuam Slí,http://www.irishtrails.ie/Trail/Tuam-Sli/1136/,,-8.86069151062009,53.509975057858,Galway,Tuam,Republic of Ireland
Eno' Bar & Grill,http://www.eno.ie,+353(0)429355467,-6.39954432023773,54.0046006305646,Louth,Dundalk,Republic of Ireland
Belleek - Multi Access,http://www.irishtrails.ie/Trail/Belleek---Multi-Access/421/,,-9.14440483695682,54.1266814870017,Mayo,Ballina,Republic of Ireland
Connemara Equestrian Escapes,http://www.connemaraequestrianescapes.com,+353(0)876445589,-9.1522584,53.3425195,Galway,Moycullen,Republic of Ireland
Yeats Experience,http://www.yeatssligoireland.com/,+353(0)872320820,-8.44793991133474,54.241870215489,Sligo,Carraroe,Republic of Ireland
Emlagh Loop,http://www.irishtrails.ie/trail/Emlagh-Loop/685/,,-10.2730897585937,51.8246811402223,Kerry,Ballinskelligs,Republic of Ireland
Grange Loops - Rooskey Loop,http://www.irishtrails.ie/trails.aspx?c=Louth,,-6.18867091376956,54.0428703926603,Louth,Carlingford,Republic of Ireland
Bray Head Loop,http://www.irishtrails.ie/Trail/Bray-Head---Valentia/595/,+353(0)669474888,-10.424795500476,51.8842426722704,Kerry,Valentia Island,Republic of Ireland
The Blueberry Tearoom and Restaurant,,+353(0)749723663,-8.11032240117163,54.6538146701443,Donegal,Donegal Town,Republic of Ireland
Molly Loop,http://www.irishtrails.ie/trails.aspx?c=Louth,,-6.18798426826174,54.0432735750473,Louth,Carlingford,Republic of Ireland
Toni's Bistro,https://www.facebook.com/tonisbistro/info#!/tonisbistro,+353(0)749725682,-8.10827721679777,54.6537751018008,Donegal,Donegal Town,Republic of Ireland
Drum Loop,,,-8.73394403007819,54.70857261195,Donegal,Glencolmcille,Republic of Ireland
Tower Loop,,,-8.73119744804694,54.7081759105191,Donegal,Donegal,Republic of Ireland
Bellacorick Bog Loop,,+353(0)9672800,-9.54488311669922,54.114726043976,Mayo,Ballina,Republic of Ireland
Crolly - Lub an Clocháin Bhig Loop,,,-8.229259581836,55.05007133084,Donegal,Gweedore,Republic of Ireland
Benbulben Craft Village,https://www.facebook.com/pages/Benbulben-Craft-Village/271481039530999,+353(0)852752589,-8.47124952243155,54.3198536268489,Sligo,Rathcormack,Republic of Ireland
Crolly -  Lub Loch na Caillí,,,-8.22994622734382,55.0504646808958,Donegal,Gweedore,Republic of Ireland
The Horse Show House Pub,http://www.horseshowhouse.ie/,+353(0)16689424,-6.22894636109924,53.3285421159668,Dublin,Ballsbridge,Republic of Ireland
The Great Southern Hotel Brownes Bar,http://www.greatsouthernkillarney.com/dining-and-bar.html,+353(0)646638000,-9.50255820000007,52.0589284351476,Kerry,Killarney,Republic of Ireland
Grassroutes,http://www.grassroutes.ie/,+353(0)876655599,-7.81722505835296,55.0488788648371,Donegal,Letterkenny,Republic of Ireland
Grassroutes,http://www.grassroutes.ie/,+353(0)876655599,-7.81722505835296,55.0488788648371,Donegal,Letterkenny,Republic of Ireland
Orso Kitchen and Bar,https://www.orso.ie,+353(0)212438000,-8.4698432,51.8975342,Cork,Cork City,Republic of Ireland
Eco Pizzeria and Restaurant,http://www.ecogorey.com,+353(0)539421100,-6.2967902,52.6752146,Wexford,Gorey,Republic of Ireland
The Woodturning Studio,http://www.thewoodturningstudio.ie,,-6.29033789507593,52.6772479244352,Wexford,Gorey,Republic of Ireland
The Stuffed Olive,,+353(0)2755883,-9.4497959,51.6788643,Cork,Bantry,Republic of Ireland
Bike Electric at All Things Connemara,http://www.allthingsconnemara.ie,+353(0)9522630,-10.0209000153442,53.4875734195623,Galway,Clifden,Republic of Ireland
Bush Hotel Restaurant and Coffee Shop,http://www.bushhotel.com/,+353(0)719671000,-8.09436266091302,53.946160729706,Leitrim,Carrick on Shannon,Republic of Ireland
The Castle Cafe,https://castlecafe.ie/,+353(0)214357911,-8.4863157,51.8968917,Cork,Cork,Republic of Ireland
Clevery Mill,http://www.cleverymill.com,+353(0)719127424,-8.38206070957028,54.0774358192638,Sligo,Castlebaldwin,Republic of Ireland
The Garden Restaurant,http://www.jacksons-hotel.ie,+353(0)749131021,-7.78508952421566,54.7998337912183,Donegal,Ballybofey,Republic of Ireland
Cloncannon Biofarm,http://cloncannonbiofarm.com,+353(0)879227957,-7.7984696,52.9551789,Tipperary,Roscrea,Republic of Ireland
All Things Connemara,http://allthingsconnemara.ie/,+353(0)9522630,-10.0206832,53.4875642,Galway,Clifden,Republic of Ireland
Biking.ie Ballinastoe Mountain Bike Park - Bike Hire and Guided Tours,http://www.biking.ie,+353(0)834346992,-6.21740707561036,53.1079040401922,Wicklow,Roundwood,Republic of Ireland
Individuality Golf Travel,https://twitter.com/IndividualityGT,,-8.56914576918256,54.6544884490911,Donegal,Kilcar,Republic of Ireland
Mullingar Park Hotel Horseshoe Bar,http://www.mullingarparkhotel.com/horse-shoe-bar.html,+353(0)449337500,-7.30227009141845,53.5228846862788,Westmeath,Mulingar,Republic of Ireland
Umi Falafel,,+353(0)166706866,-6.267193,53.3441314,Dublin,Dublin City,Republic of Ireland
Mocha's Vintage Tea Rooms,https://www.facebook.com/thevintagetearoomsbymocha,+353(0)567770565,-7.24619277116391,52.6559190918861,Kilkenny,Kilkenny City,Republic of Ireland
Bar and Restaurant At Enniscrone Golf Club,http://www.enniscronegolf.com/restaurant-2/,+353(0)9636297,-9.10363115820314,54.2062003747503,Sligo,Sligo,Republic of Ireland
Dublino a piedi,http://dublinoapiedi.com/,+353(0)879419048,-6.25932247726359,53.3444737776143,Dublin,Dublin City,Republic of Ireland
Strandfield Cafe,https://www.facebook.com/strandfield.ireland,+353(0)429371856,-6.38006528308301,54.0312008225095,Louth,Dundalk,Republic of Ireland
Madigan's Pub Kilbarrack,http://www.madigan.ie/,+353(0)18483575,-6.16709203807749,53.3885183939726,Dublin,Dublin City Suburbs North,Republic of Ireland
Café Linnalla (Linnalla Pure Irish Ice Cream),http://www.linnallaicecream.ie/,+353(0)657078167,-9.07592975871387,53.1481445399265,Clare,Burren,Republic of Ireland
Slieve League Lodge,http://www.slieveleaguelodge.com/bar-restaurant.htm,,-8.633836,54.657436,Donegal,Carrick,Republic of Ireland
Marcopolo,http://www.marcopolo.ie/,+353(0)61412888,-8.6284143116394,52.6620162135899,Limerick,Limerick,Republic of Ireland
Madigan's Pub O'Connell Street,http://www.madigansdublin.com/,+353(0)18743692,-6.26051267196658,53.3514281326651,Dublin,Dublin City,Republic of Ireland
Madigan's Pub Abbey Street,http://www.madigansabbeyst.com/,+353(0)18745456,-6.25884229999996,53.3486457988709,Dublin,Dublin City,Republic of Ireland
The Snackery,,+353(0)667126024,-9.7064005,52.2697733,Kerry,Tralee,Republic of Ireland
Nevsail's Limerick City Kayak Tours,http://www.nevsailwatersports.com,+353(0)863308236,-8.62469261664125,52.6661465495885,Limerick,Limerick,Republic of Ireland
Nevsail's Rockclimbing Limerick,http://www.nevsailwatersports.com,+353(0)863308236,-8.62226706501769,52.6601035365736,Limerick,Limerick,Republic of Ireland
Nevsail's Outdoor Rockclimbing The Burren,http://www.nevsailwatersports.com,+353(0)863308236,-9.35972434040832,53.0634620662582,Clare,The Burren,Republic of Ireland
"Imperial Hotel, Bar and Restaurant",http://www.imperialhoteltralee.com,+353(0)667127755,-9.7052089,52.2684812,Kerry,Tralee,Republic of Ireland
Partridges Bistro,http://www.partridges.ie,+353(0)539484040,-6.2919007,52.6762024,Wexford,Gorey,Republic of Ireland
J W Weldon,http://www.weldons.ie,+353(0)16771638,-6.26087771534424,53.3426903567418,Dublin,Dublin City,Republic of Ireland
The Rusty,,+353(0)749739101,-8.64257674183352,54.6367089733002,Donegal,Carrick,Republic of Ireland
Redmond Restaurant - Woodenbridge Hotel,http://www.woodenbridgehotel.com/food.182.html,+353(0)40235146,-6.2368299,52.8297463,Wicklow,Arklow,Republic of Ireland
Mary Anne's Tea Rooms,,+353(0)667127610,-9.7060813,52.2679955,Kerry,Tralee,Republic of Ireland
Finnegan's Basement Restaurant & Wine Cellar,http://www.finneganswinecellar.com,+353(0)667181400,-9.7060813,52.2679955,Kerry,Tralee,Republic of Ireland
Rock agus Roam - ignites the senses,https://www.facebook.com/mngDonegal,+353(0)831230529,-8.22877790925576,55.0497999802115,Donegal,Clochaneely,Republic of Ireland
Irish Taxi Tours,http://www.irishtaxitours.net,+353(0)872264472,-6.44190366342855,53.3409391243125,Dublin,Lucan,Republic of Ireland
Aghacashel Loop,http://leitrimtourism.com/stories/aghacashel-looped-walk/,,-8.04043017982826,54.0477998990627,Leitrim,Drumshanbo,Republic of Ireland
Crummy Loop,http://leitrimtourism.com/stories/crummy-loop-walk/,+353(0)719623274,-8.04039295937502,54.0490257365383,Leitrim,Drumshanbo,Republic of Ireland
Drumleague Lock Loop,http://leitrimtourism.com/stories/drumleague-lock-loop-walk/,,-8.04519947792971,54.0484210451947,Leitrim,Drumshanbo,Republic of Ireland
Battlebridge Loop,http://leitrimtourism.com/stories/drumhauver-bridge-loop/,,-8.0445128324219,54.0478163450516,Leitrim,Drumshanbo,Republic of Ireland
Turntable Restaurant,http://www.tarahotel.ie/,+353(0)749741700,-8.44127020870666,54.6368705138003,Donegal,Killybegs,Republic of Ireland
Upper Limits,https://www.facebook.com/UpperLimitsClimbing,+353(0)873919190,-8.0184119,52.7026233,Tipperary,Thurles,Republic of Ireland
Hogs & Heifers,http://www.hogsandheifers.ie,+353(0)18902523,-6.22416628806593,53.4451165963057,Dublin,Swords,Republic of Ireland
Inch House Country House and Restaurant,http://www.inchhouse.ie,+353(0)50451348,-7.92271678872066,52.7206757060054,Tipperary,Thurles,Republic of Ireland
Ballinastoe Mountain Bike Trail,http://www.coillteoutdoors.ie/index.php?id=173&rec_site=103&trail=135,,-6.21388196574741,53.1103925330322,Wicklow,Wicklow,Republic of Ireland
Base Entertainment Centre,http://www.fun.ie/base-entertainment-centre,+353(0)16544264,-6.55501204982908,53.3616756488388,Kildare,Celbridge,Republic of Ireland
Hatch & Sons Irish Kitchen,http://www.hatchandsons.co,+353(0)1222550,-6.25838458895486,53.3395211882275,Dublin,Dublin City,Republic of Ireland
O'Donnell's Bar & Restaurant,http://www.facebook.com/O-Donnells-Bar-Restaurant-Mounthawk-968212503238718/?fref=ts,+353(0)667189961,-9.7222399,52.282131,Kerry,Tralee,Republic of Ireland
il Pomo D'oro,http://ilpomodoro.ie/,+353(0)667194618,-9.7097214,52.2676924,Kerry,Tralee,Republic of Ireland
Yummy Cafe Market,http://www.facebook.com/yummycafemarket,+353(0)667119019,-9.7074635,52.2689453,Kerry,Tralee,Republic of Ireland
The Boatyard Restaurant,http://theboatyardrestaurant.ie/,+353(0)669150920,-10.2758720819723,52.1393012040178,Kerry,Dingle,Republic of Ireland
Lakeside Cafe & Bistro,https://www.facebook.com/lakesidecafe.wetlands,+353(0)667126700,-9.70051681721145,52.2731768453068,Kerry,Tralee,Republic of Ireland
Avondale Forest Park - Centenary Trail,http://www.coillteoutdoors.ie,,-6.2265377338989,52.9164790018516,Wicklow,"Rathdrum,",Republic of Ireland
Cream Coffee Shop & Tea Room,https://www.facebook.com/pages/Cream-Coffee-Shop-Tea-Room/257241217664342,,-6.45956435753328,52.3375966997519,Wexford,Wexford Town,Republic of Ireland
Out of the Blue,http://outoftheblue.ie,+353(0)669150811,-10.279426008917,52.1396501947483,Kerry,Dingle,Republic of Ireland
Lord Kenmare's Restaurant,http://www.murphysofkillarney.com/kenmares.html,+353(0)646637245,-9.506209,52.0594612,Kerry,Killarney,Republic of Ireland
The Donegal School of Traditional Irish Music,http://www.dstim.ie/,+353(0)862034005,-8.40917612403052,54.7682278852905,Donegal,Ardara,Republic of Ireland
The Copper Canopy Restaurant,http://www.menupages.ie/Meath/meath_central/athboy/the_copper_canopy/requestbooking,+353(0)469430625,-6.91986571349184,53.6223659799521,Meath,Athboy,Republic of Ireland
DB'S @ Denny Lane Bistro,http://www.dennylane.ie,+353(0)667129831,-9.7056531,52.2685073,Kerry,Tralee,Republic of Ireland
Vintage Lane Cafe,,+353(0)876622600,-8.48295525507819,54.3190351637992,Sligo,Rathcormac,Republic of Ireland
Mandarin Court Chinese Restaurant,,,-8.47748390845947,54.2723966518573,Sligo,Sligo Town,Republic of Ireland
Classic India,http://www.classicindia.ie,+353(0)719147700,-8.47324578095094,54.2700671084037,Sligo,Sligo,Republic of Ireland
Love Fishing Ireland,http://www.lovefishingireland.com,+353(0)16270353,-6.53447508308102,53.3360574893184,Kildare,Celbridge,Republic of Ireland
Bike N Beara,http://www.bikenbeara.ie,+353(0)861280307,-9.89578416878657,51.6522479486125,Cork,Castletownbere,Republic of Ireland
Marine Education Centre,http://www.derrynane.ie,+353(0)872772525,-10.1434834330322,51.7595507770919,Kerry,Caherdaniel,Republic of Ireland
Ballinastoe Slí,http://www.irishheart.ie/iopen24/pub/slinaslainte/maps/roundwood_brochure.pdf,+353(0)16685001,-6.22117757426792,53.0704186337059,Dublin,Ballsbridge,Republic of Ireland
Portumna Forest Park - Bonaveen Cycling Trail,http://www.coillteoutdoors.ie/index.php?id=173&trail=161&no_cache=1,+353(0)12011111,-8.24936943204693,53.0833666458588,Wicklow,Newtownmountkennedy,Republic of Ireland
Ballybunion Crazy Golf,,+353(0)872723650,-9.65655044433594,52.4956673113177,Kerry,Ballybunion,Republic of Ireland
Luxury Charter Lough Corrib,http://www.CorribCharter.com,+353(0)852014759,-9.27489345158187,53.5311042464764,Mayo,Cong,Republic of Ireland
Love Fishing Ireland,http://www.lovefishingireland.com,+353(0)16270353,-6.53447508308102,53.3360574893184,Kildare,Celbridge,Republic of Ireland
Con and Maura's Bar Clonakilty,,+353(0)238834065,-8.888343,51.6232619,Cork,Clonakilty,Republic of Ireland
Moville Pottery,http://www.movillepottery.com/,+353(0)749382059,-7.04005108978276,55.1890666255423,Donegal,Moville,Republic of Ireland
Tullagh Bay Equestrian,http://www.tullaghbayequestrian.ie/,+353(0)867204150,-7.448036389918,55.2802415501537,Donegal,Clonmany,Republic of Ireland
Ballyroe Heights Hotel Bar & Restaurant,http://www.ballyroe.com,+353(0)667126796,-9.72798263752395,52.2859897690295,Kerry,Tralee,Republic of Ireland
The Wicklow Tour - Hilltop Treks,http://www.Hilltoptreks.ie,+353(0)877849599,-6.348872,53.27747,Dublin,Firhouse,Republic of Ireland
Eden at Bellinter House,http://www.bellinterhouse.com,+353(0)469030900,-6.66685317304688,53.5937587230521,Meath,Navan,Republic of Ireland
Dish Cafe,,+353(0)667185544,-9.7077451,52.2702795,Kerry,Tralee,Republic of Ireland
Spa Seafoods Deli and Restaurant,http://www.spaseafoods.com,+353(0)667136901,-9.75417749511712,52.2830729189974,Kerry,Tralee,Republic of Ireland
Chez Christophe,,+353(0)667181562,-9.70051681721145,52.2731768453068,Kerry,Tralee,Republic of Ireland
The Abbey Inn Bar & Restaurant,http://www.theabbeyinntralee.com,+353(0)667123390,-9.70197702968596,52.2718625293154,Kerry,Tralee,Republic of Ireland
Ristorante Uno,http://www.ristoranteunotralee.com,+353(0)667118808,-9.7044988904297,52.2708202982945,Kerry,Tralee,Republic of Ireland
Bass Angling Ireland,http://www.bassanglingireland.ie/,+353(0)877410758,-6.47509894550785,52.3439427432463,Wexford,Wexford,Republic of Ireland
The Crafty Fox,http://www.thecraftyfox.ie,+353(0)419873616,-6.3496479,53.7142129,Louth,Drogheda,Republic of Ireland
Cronin's Restaurant,http://croninsrestaurant.com/,+353(0)646630903,-9.50670012270188,52.0592681813856,Kerry,Killarney,Republic of Ireland
Louisburgh HQ,http://www.louisburgh.net,+353(0)9866870,-9.8090849,53.7631376,Mayo,Louisburgh,Republic of Ireland
John Molloy Limited,http://www.johnmolloy.com/,+353(0)749541133,-8.41891790717261,54.7569617760033,Donegal,Ardara,Republic of Ireland
The Bective Restaurant,http://www.thebective.ie,+353(0)469247780,-6.8802616,53.725148,Meath,Kells,Republic of Ireland
